provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro
82;Santa Fe;310;Rafaela;2017;1;2017-01-06;01:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;70;El Trébol;2017;1;2017-01-03;16:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;65-69;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;70;El Trébol;2017;1;2017-01-03;16:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-07;21:45:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-07;21:45:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
82;Santa Fe;180;Santo Tomé;2017;2;2017-02-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;180;Santo Tomé;2017;2;2017-02-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-16;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-16;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-26;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;2;2017-02-26;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-04;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-04;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-05;03:55:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-05;03:55:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-06;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-06;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-09;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-09;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-15;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-15;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-16;05:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-16;05:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-18;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-18;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-07;23:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;2;2017-02-07;23:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;310;Villa Gobernador Gálvez;2017;2;2017-02-25;18:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;310;Villa Gobernador Gálvez;2017;2;2017-02-25;18:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;65-69;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;310;Rafaela;2017;2;2017-02-25;14:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;310;Rafaela;2017;2;2017-02-25;14:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;10;Cayastá;2017;2;2017-02-03;21:00:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;10;Cayastá;2017;2;2017-02-03;21:00:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-06;01:15:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-06;01:15:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-08;11:00:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;Femenino;Mujer;No especificado;55-59;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-08;11:00:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-12;23:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-12;23:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-21;21:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-21;21:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-26;00:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Femenino;Mujer;No especificado;15-19;No;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-26;00:00:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-30;15:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-30;15:30:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-26;19:50:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;170;Santa Fe;2017;3;2017-03-26;19:50:00;Domicilio particular;No especificado;Domicilio particular;Denuncia particular;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-03;16:19:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-03;16:19:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-03;22:00:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-03;22:00:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-04;02:40:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-04;02:40:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;310;Villa Gobernador Gálvez;2017;3;2017-03-04;07:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;310;Villa Gobernador Gálvez;2017;3;2017-03-04;07:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-04;21:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-04;21:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
82;Santa Fe;270;Rosario;2017;3;2017-03-07;16:15:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
