id_hecho,localidad_id,anio,mes,fecha_hecho,hora_hecho,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,motivo_origen_registro,motivo_origen_registro_otro
11910,10.0,2017,4,2017-04-16,22:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11911,10.0,2017,4,2017-04-23,06:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11912,120.0,2017,4,2017-04-09,13:30:00,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
11913,20.0,2017,4,2017-04-16,05:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11914,100.0,2017,4,2017-04-17,00:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11915,70.0,2017,7,2017-07-31,00:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11916,70.0,2017,1,2017-01-28,20:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
11917,30.0,2017,7,2017-07-30,13:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11918,50.0,2017,9,2017-09-12,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11919,10.0,2017,9,2017-09-02,03:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
11920,40.0,2017,7,2017-07-21,19:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11921,10.0,2017,8,2017-08-04,23:55:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11925,105030.0,2017,8,2017-08-03,16:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11926,21010.0,2017,9,2017-09-17,01:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11927,35020.0,2017,9,2017-09-17,02:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11928,70.0,2017,9,2017-09-21,22:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11929,100.0,2017,9,2017-09-29,00:35:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11930,70.0,2017,9,2017-09-24,01:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11931,10.0,2017,9,2017-09-15,02:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11934,170.0,2017,6,2017-06-04,03:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11935,170.0,2017,6,2017-06-08,15:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11936,170.0,2017,6,2017-06-11,05:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11937,170.0,2017,6,2017-06-26,14:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11939,270.0,2017,6,2017-06-04,04:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11941,270.0,2017,6,2017-06-07,19:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11942,270.0,2017,6,2017-06-09,00:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11943,270.0,2017,6,2017-06-10,06:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11944,310.0,2017,6,2017-06-10,21:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11945,270.0,2017,6,2017-06-12,14:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11946,270.0,2017,6,2017-06-12,14:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11947,310.0,2017,6,2017-06-13,19:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11948,270.0,2017,6,2017-06-15,12:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11949,270.0,2017,6,2017-06-17,01:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11950,270.0,2017,6,2017-06-18,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11951,270.0,2017,6,2017-06-20,03:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11952,210.0,2017,6,2017-06-24,01:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11953,270.0,2017,6,2017-06-25,18:55:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11966,40.0,2017,11,2017-11-08,18:45:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
11970,170.0,2017,7,2017-07-01,13:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11971,170.0,2017,7,2017-07-08,05:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11972,170.0,2017,7,2017-07-07,21:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11973,180.0,2017,7,2017-07-10,15:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11974,170.0,2017,7,2017-07-15,08:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11975,170.0,2017,7,2017-07-17,22:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11976,170.0,2017,7,2017-07-14,16:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11977,270.0,2017,7,2017-07-01,19:16:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11978,310.0,2017,7,2017-07-08,13:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11979,270.0,2017,7,2017-07-11,14:32:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11980,270.0,2017,7,2017-07-12,21:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11981,270.0,2017,7,2017-07-16,17:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11982,270.0,2017,7,2017-07-19,13:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11983,270.0,2017,7,2017-07-21,00:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11984,270.0,2017,7,2017-07-21,04:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11985,270.0,2017,7,2017-07-21,15:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11986,270.0,2017,7,2017-07-23,07:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11987,270.0,2017,7,2017-07-24,21:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11988,310.0,2017,7,2017-07-26,01:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11989,210.0,2017,7,2017-07-26,06:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11990,270.0,2017,7,2017-07-28,00:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11991,270.0,2017,7,2017-07-31,16:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
11992,310.0,2017,7,2017-07-10,13:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
11993,50.0,2017,7,2017-07-22,20:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
11994,10.0,2017,7,2017-07-14,19:30:00,Otro lugar,No especificado,Otro lugar,Denuncia particular,No especificado
11995,90.0,2017,7,2017-07-22,20:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12001,170.0,2017,8,2017-08-09,21:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12002,170.0,2017,8,2017-08-26,15:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12004,270.0,2017,7,2017-07-22,10:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12005,270.0,2017,8,2017-08-09,20:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12006,270.0,2017,8,2017-08-12,02:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12007,270.0,2017,8,2017-08-14,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12008,160.0,2017,8,2017-08-17,17:30:00,Otro lugar,No especificado,Establecimiento de salud,Intervención policial,No especificado
12009,310.0,2017,8,2017-08-20,15:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12010,270.0,2017,8,2017-08-28,01:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12011,310.0,2017,8,2017-08-28,07:25:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12012,230.0,2017,8,2017-08-06,16:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12013,60.0,2017,8,2017-08-30,02:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12016,10.0,2017,9,2017-09-01,02:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
12017,220.0,2017,9,2017-09-07,15:45:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12018,220.0,2017,9,2017-09-14,10:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12019,30.0,2017,9,2017-09-21,04:20:00,Otro lugar,No especificado,Camping/campamento,Denuncia particular,No especificado
12019,30.0,2017,9,2017-09-21,04:20:00,Otro lugar,No especificado,Otro lugar,Denuncia particular,No especificado
12020,20.0,2017,9,2017-09-21,16:10:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12021,70.0,2017,9,2017-09-22,02:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12022,60.0,2017,9,2017-09-26,00:50:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12023,70.0,2017,9,2017-09-29,02:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12024,50.0,2017,10,2017-10-01,06:15:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12025,10.0,2017,10,2017-10-01,18:00:00,Otro lugar,No especificado,Bar/Boliche/Salón de fiestas/Fiesta,Denuncia particular,No especificado
12026,70.0,2017,10,2017-10-08,02:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
12027,70.0,2017,10,2017-10-14,03:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12028,50.0,2017,10,2017-10-18,21:55:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12029,50.0,2017,10,2017-10-26,06:00:00,Comercio,No especificado,Comercio,Denuncia particular,No especificado
12030,50.0,2017,10,2017-10-31,06:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
12031,170.0,2017,9,2017-09-06,15:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12032,170.0,2017,9,2017-09-11,14:00:00,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
12033,180.0,2017,9,2017-09-27,06:00:00,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
12034,310.0,2017,9,2017-09-01,15:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12035,270.0,2017,9,2017-09-04,21:23:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12036,210.0,2017,9,2017-09-07,22:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12037,270.0,2017,9,2017-09-08,22:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12038,270.0,2017,8,2017-08-31,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12039,310.0,2017,9,2017-09-16,21:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12040,270.0,2017,9,2017-09-24,01:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12041,270.0,2017,9,2017-09-26,04:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12042,270.0,2017,9,2017-09-29,00:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12043,310.0,2017,7,2017-07-27,22:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12045,50.0,2017,9,2017-09-02,20:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12052,30.0,2017,8,2017-08-19,04:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
12053,30.0,2017,8,2017-08-27,06:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
12054,10.0,2017,4,2017-04-13,08:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
12056,60.0,2017,8,2017-08-20,04:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
12057,30.0,2017,9,2017-09-08,02:30:00,Comercio,No especificado,Comercio,Denuncia particular,No especificado
